Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,2023,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,25.7048170080461
Sri Lanka,LKA,2022,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,23.2526989229516
Sri Lanka,LKA,2021,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,25.6451606906238
Sri Lanka,LKA,2020,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,26.6009303430618
Sri Lanka,LKA,2019,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,23.723798442724
Sri Lanka,LKA,2017,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,26.0869033136278
Sri Lanka,LKA,2016,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,25.1289081117993
Sri Lanka,LKA,2015,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,25.6641568722301
Sri Lanka,LKA,2014,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,26.3995959170297
Sri Lanka,LKA,2013,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,26.4996210016104
Sri Lanka,LKA,2012,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,26.3607971652197
Sri Lanka,LKA,2011,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,25.7433085717791
Sri Lanka,LKA,2010,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,26.8945880908656
Sri Lanka,LKA,2009,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,26.3702170834475
Sri Lanka,LKA,2008,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,25.3828395069927
Sri Lanka,LKA,2007,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,24.0047181906879
Sri Lanka,LKA,2006,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,22.4118446682264
Sri Lanka,LKA,2005,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,22.2300519371599
Sri Lanka,LKA,2004,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,20.6246070117747
Sri Lanka,LKA,2003,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,21.0369926429961
Sri Lanka,LKA,2002,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,20.9536059109316
Sri Lanka,LKA,2001,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,21.2098809196735
Sri Lanka,LKA,2000,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,20.2631804222405
Sri Lanka,LKA,1999,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,21.1272592933405
Sri Lanka,LKA,1994,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,21.2271021499725
Sri Lanka,LKA,1993,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,22.0109031212946
Sri Lanka,LKA,1992,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,22.4958620203232
Sri Lanka,LKA,1991,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,29.9043753148563
Sri Lanka,LKA,1990,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,34.2456058830366
Sri Lanka,LKA,1987,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,36.6443089501098
Sri Lanka,LKA,1986,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,39.4260956267863
Sri Lanka,LKA,1985,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,47.4302958658929
Sri Lanka,LKA,1984,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,52.837833192925
Sri Lanka,LKA,1983,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,47.0993291003179
Sri Lanka,LKA,1982,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,45.9974209979661
Sri Lanka,LKA,1981,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,47.5077892271789
Sri Lanka,LKA,1980,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,46.9753322911527
Sri Lanka,LKA,1979,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,54.2543460912177
Sri Lanka,LKA,1978,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,63.7489510102091
Sri Lanka,LKA,1977,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,65.2108450453569
Sri Lanka,LKA,1976,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,58.4706484646825
Sri Lanka,LKA,1975,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,63.813398224076
Sri Lanka,LKA,1974,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,56.7713411562419
Sri Lanka,LKA,1972,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,75.9749540581148
Sri Lanka,LKA,1971,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,77.3146139997381
Sri Lanka,LKA,1970,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,72.6016680007362
Sri Lanka,LKA,1969,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,72.1184221128898
Sri Lanka,LKA,1968,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,78.5913192320117
Sri Lanka,LKA,1967,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,78.198294363245
Sri Lanka,LKA,1966,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,75.8330680058983
Sri Lanka,LKA,1965,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,79.994798149971
Sri Lanka,LKA,1964,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,79.2128856369078
Sri Lanka,LKA,1963,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,80.6471303764545
Sri Lanka,LKA,1962,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,79.7437394750905
Sri Lanka,LKA,2023,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,3.22549312462179
Sri Lanka,LKA,2022,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.25446590051031
Sri Lanka,LKA,2021,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.92719188762874
Sri Lanka,LKA,2020,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.73757863569001
Sri Lanka,LKA,2019,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.85971752760838
Sri Lanka,LKA,2017,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.5584319412636
Sri Lanka,LKA,2016,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.60024589595184
Sri Lanka,LKA,2015,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.80834526900714
Sri Lanka,LKA,2014,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.6384817081413
Sri Lanka,LKA,2013,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.316453474817973
Sri Lanka,LKA,2012,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.359491962840932
Sri Lanka,LKA,2011,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.440288017795888
Sri Lanka,LKA,2010,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.15783503417986
Sri Lanka,LKA,2009,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0294628619921436
Sri Lanka,LKA,2008,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0214090522245665
Sri Lanka,LKA,2007,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0283395744133274
Sri Lanka,LKA,2006,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.11625628378638
Sri Lanka,LKA,2005,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.00821077727954495
Sri Lanka,LKA,2004,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.150369711535244
Sri Lanka,LKA,2003,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0186247651649952
Sri Lanka,LKA,2002,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.304586211573665
Sri Lanka,LKA,2001,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.42870794782658
Sri Lanka,LKA,2000,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.501162220025128
Sri Lanka,LKA,1999,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.432362605125832
Sri Lanka,LKA,1994,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.701524663801205
Sri Lanka,LKA,1993,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.630861225835345
Sri Lanka,LKA,1992,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.53450775402542
Sri Lanka,LKA,1991,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.39654409956802
Sri Lanka,LKA,1990,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.47156678440324
Sri Lanka,LKA,1987,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,4.90218134814597
Sri Lanka,LKA,1986,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,5.82203939069284
Sri Lanka,LKA,1985,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,8.99847179450423
Sri Lanka,LKA,1984,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,8.79149335064909
Sri Lanka,LKA,1983,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,9.30990208563923
Sri Lanka,LKA,1982,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,13.1384105705329
Sri Lanka,LKA,1981,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,12.8761407968791
Sri Lanka,LKA,1980,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,15.3968064270831
Sri Lanka,LKA,1979,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,9.6870105904601
Sri Lanka,LKA,1978,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,5.88361887766842
Sri Lanka,LKA,1977,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.381990991974128
Sri Lanka,LKA,1976,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.493992538434304
Sri Lanka,LKA,1975,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0464978923818168
Sri Lanka,LKA,1974,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,7.50627706746404
Sri Lanka,LKA,1972,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.43572418727777
Sri Lanka,LKA,1971,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.25516900890412
Sri Lanka,LKA,1970,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0
Sri Lanka,LKA,1969,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0
Sri Lanka,LKA,1968,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0
Sri Lanka,LKA,1967,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0
Sri Lanka,LKA,1966,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0
Sri Lanka,LKA,1965,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0
Sri Lanka,LKA,1964,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0
Sri Lanka,LKA,1963,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0
Sri Lanka,LKA,1962,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0
Sri Lanka,LKA,2022,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.19
Sri Lanka,LKA,2021,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.2
Sri Lanka,LKA,2020,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.26
Sri Lanka,LKA,2019,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.31
Sri Lanka,LKA,2017,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.56
Sri Lanka,LKA,2016,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.39
Sri Lanka,LKA,2015,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.35
Sri Lanka,LKA,2014,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.62
Sri Lanka,LKA,2013,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.3
Sri Lanka,LKA,2012,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.5
Sri Lanka,LKA,2011,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.39
Sri Lanka,LKA,2010,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.46
Sri Lanka,LKA,2009,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.34
Sri Lanka,LKA,2008,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.8
Sri Lanka,LKA,2007,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,1.13
Sri Lanka,LKA,2006,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.74
Sri Lanka,LKA,2005,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,1.09
Sri Lanka,LKA,2004,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,1.37
Sri Lanka,LKA,2003,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,1.59
Sri Lanka,LKA,2002,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,1.41
Sri Lanka,LKA,2001,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2.1
Sri Lanka,LKA,2000,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2.79
Sri Lanka,LKA,2023,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,1.82379149581532
Sri Lanka,LKA,2022,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,3.62889315630174
Sri Lanka,LKA,2021,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,4.68765035891686
Sri Lanka,LKA,2020,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,4.48660255524502
Sri Lanka,LKA,2019,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,4.69726514568202
Sri Lanka,LKA,2018,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,4.46237055002453
Sri Lanka,LKA,2017,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,5.02569072344138
Sri Lanka,LKA,2016,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,5.24682598398611
Sri Lanka,LKA,2015,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,5.85840666574109
Sri Lanka,LKA,2014,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,6.65401574497527
Sri Lanka,LKA,2013,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,7.39682745013734
Sri Lanka,LKA,2012,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,8.99599358475864
Sri Lanka,LKA,2011,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,2.96124289246185
Sri Lanka,LKA,2010,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,3.27567514693056
Sri Lanka,LKA,2009,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,3.98185214838538
Sri Lanka,LKA,2008,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,3.45210457252448
Sri Lanka,LKA,2007,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,3.14583689519576
Sri Lanka,LKA,2006,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,3.56675188626302
Sri Lanka,LKA,2005,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,4.80463828468
Sri Lanka,LKA,2004,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,3.34134423878695
Sri Lanka,LKA,2003,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,3.45522602936942
Sri Lanka,LKA,2002,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,3.62563440584335
Sri Lanka,LKA,2001,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,31.6853208189335
Sri Lanka,LKA,2000,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,4.43256633405758
Sri Lanka,LKA,1999,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,3.93346388814253
Sri Lanka,LKA,1998,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,3.80446852802584
Sri Lanka,LKA,1997,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,3.50037563837673
Sri Lanka,LKA,1996,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,3.71388248591253
Sri Lanka,LKA,1995,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,3.36526754753146
Sri Lanka,LKA,1994,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,2.80014756272357
Sri Lanka,LKA,1993,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,2.80291571511138
Sri Lanka,LKA,1992,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,4.84006136239982
Sri Lanka,LKA,1991,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,5.61750881496258
Sri Lanka,LKA,1990,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,4.20542831169212
Sri Lanka,LKA,1989,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,3.58414951843354
Sri Lanka,LKA,1988,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,3.73751125355597
Sri Lanka,LKA,1987,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,3.25708335562738
Sri Lanka,LKA,1986,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,11.7801397430432
Sri Lanka,LKA,1985,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,2.79299733730528
Sri Lanka,LKA,1984,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,3.60037290549213
Sri Lanka,LKA,1983,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,2.80474094283407
Sri Lanka,LKA,1982,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,0.954258983242036
Sri Lanka,LKA,1981,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,0.9917208988542
Sri Lanka,LKA,1980,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,0.985945632472942
Sri Lanka,LKA,1979,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,1.67561523660216
Sri Lanka,LKA,1978,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,0.930783961580557
Sri Lanka,LKA,1977,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,1.27085261344578
Sri Lanka,LKA,1976,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,1.55357142860549
Sri Lanka,LKA,1975,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,1.6170212765776
Sri Lanka,LKA,2023,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,67.2626270720796
Sri Lanka,LKA,2022,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,70.9963538005028
Sri Lanka,LKA,2021,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,68.7103621561157
Sri Lanka,LKA,2020,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,66.755202283149
Sri Lanka,LKA,2019,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,70.1853865139955
Sri Lanka,LKA,2017,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,67.8962358390431
Sri Lanka,LKA,2016,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,70.0149002948965
Sri Lanka,LKA,2015,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,69.5080440431541
Sri Lanka,LKA,2014,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,67.4944472431085
Sri Lanka,LKA,2013,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,69.6523811465272
Sri Lanka,LKA,2012,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,68.8364875726331
Sri Lanka,LKA,2011,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,69.1815985389816
Sri Lanka,LKA,2010,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,66.5273309671485
Sri Lanka,LKA,2009,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,67.3094848642505
Sri Lanka,LKA,2008,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,67.133123126955
Sri Lanka,LKA,2007,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,68.0345867146814
Sri Lanka,LKA,2006,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,70.6648049533453
Sri Lanka,LKA,2005,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,70.1583212691525
Sri Lanka,LKA,2004,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,73.899926778351
Sri Lanka,LKA,2003,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,73.8562329161985
Sri Lanka,LKA,2002,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,73.6613484121137
Sri Lanka,LKA,2001,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,75.3286427062998
Sri Lanka,LKA,2000,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,75.9481866222609
Sri Lanka,LKA,1999,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,74.9638295294995
Sri Lanka,LKA,1994,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,72.0261643471205
Sri Lanka,LKA,1993,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,71.1716283672348
Sri Lanka,LKA,1992,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,69.9508736391228
Sri Lanka,LKA,1991,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,60.305553350498
Sri Lanka,LKA,1990,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,52.7315127208693
Sri Lanka,LKA,1987,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,47.3821993433794
Sri Lanka,LKA,1986,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,42.5427604196131
Sri Lanka,LKA,1985,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,32.6037609595927
Sri Lanka,LKA,1984,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,26.6109567002372
Sri Lanka,LKA,1983,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,28.9000597778196
Sri Lanka,LKA,1982,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,26.0355121725763
Sri Lanka,LKA,1981,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,21.5420894189266
Sri Lanka,LKA,1980,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,18.5475639634056
Sri Lanka,LKA,1979,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,15.6375561352237
Sri Lanka,LKA,1978,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,7.46695598843636
Sri Lanka,LKA,1977,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,5.87240205924491
Sri Lanka,LKA,1976,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,5.82025835186416
Sri Lanka,LKA,1975,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,3.81976420759919
Sri Lanka,LKA,1974,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,5.56696892445898
Sri Lanka,LKA,1972,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,1.69874059091948
Sri Lanka,LKA,1971,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,2.16467026060983
Sri Lanka,LKA,1970,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,1.42021642943291
Sri Lanka,LKA,1969,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,1.03321646986558
Sri Lanka,LKA,1968,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,1.0607832095613
Sri Lanka,LKA,1967,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,0.932502175674856
Sri Lanka,LKA,1966,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,0.882964433015965
Sri Lanka,LKA,1965,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,0.840383507496904
Sri Lanka,LKA,1964,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,1.16629146045335
Sri Lanka,LKA,1963,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,1.1385335609711
Sri Lanka,LKA,1962,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,0.906013406086516
Sri Lanka,LKA,2023,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.599148181330232
Sri Lanka,LKA,2022,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.67746966890084
Sri Lanka,LKA,2021,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.681639263401587
Sri Lanka,LKA,2020,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.552811053515783
Sri Lanka,LKA,2019,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.73801712721378
Sri Lanka,LKA,2017,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.778839492862646
Sri Lanka,LKA,2016,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.597589673351454
Sri Lanka,LKA,2015,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.537232352990438
Sri Lanka,LKA,2014,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.555241520911473
Sri Lanka,LKA,2013,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.621745135398051
